,voltage,SW0_0,SW0_1,SW0_2,SW0_3,SW0_4,SW0_5,SW0_6,SW0_7,SW0_8,SW0_9,SW0_10,SW0_11,SW0_12,SW0_13,SW0_14,SW0_15,SW0_16,SW0_17,SW0_18,SW0_19,SW0_20,SW0_21,SW0_22,SW0_23,SW0_24,SW0_25,SW0_26,SW0_27,SW0_28,SW0_29,SW0_30,SW0_31,SW0_32,SW0_33,SW0_34,SW0_35,SW0_36,SW0_37,SW0_38,SW0_39,SW0_40,SW0_41,SW0_42,SW0_43,SW0_44,SW0_45,SW0_46,SW0_47,SW0_48,SW0_49,SW0_50,SW0_51,SW0_52,SW0_53,SW0_54,SW0_55,SW0_56,SW0_57,SW0_58,SW0_59,SW0_60,SW0_61,SW0_62,SW0_63,SW0_64,SW0_65,SW0_66,SW0_67,SW0_68,SW0_69,SW0_70,SW0_71,SW0_72,SW0_73,SW0_74,SW0_75,SW0_76,SW0_77,SW0_78,SW0_79
248,0.007999999999999119,-1.230757,-0.487305,-0.937125,-1.062075,-1.062075,-0.437325,-0.855907,-0.431077,-0.887145,-6.035085,-6.403687,-0.44982,-0.79968,-0.468562,-0.843412,-0.434263,-0.868525,-0.4963,-0.930563,-0.434263,-0.434263,-0.4963,-0.4963,-0.682413,-0.4963,-0.4963,-0.4963,-0.434263,-0.806488,-0.434263,-0.74445,-0.434263,-0.930563,-0.4963,-0.9926,-0.518542,-0.062475,-0.29988,-0.24815,-0.372225,-0.368602,-0.056227,-0.434263,-0.434263,-0.372225,-0.310188,-0.372225,-0.682413,-0.682413,-0.682413,-0.682413,-0.74445,-0.372225,-0.620375,-0.434263,-0.868525,-0.74445,-0.930563,-0.682413,-0.682413,-0.37485,-0.743452,-0.9926,-1.24075,-0.9926,-2.419463,-1.612975,-1.364825,-0.372225,-0.4963,-0.806488,-0.434263,-0.558338,-0.806488,-0.434263,-0.4963,-0.434263,-0.434263,-0.456067,-0.787185
249,0.003999999999999115,-1.187025,-0.47481,-1.005847,-1.02459,-1.02459,-0.431077,-0.868402,-0.431077,-0.893392,-6.060075,-6.434925,-0.393592,-0.743452,-0.47481,-0.837165,-0.434263,-0.868525,-0.434263,-0.930563,-0.434263,-0.434263,-0.4963,-0.4963,-0.74445,-0.434263,-0.434263,-0.4963,-0.434263,-0.806488,-0.434263,-0.74445,-0.4963,-0.930563,-0.4963,-0.9926,-0.518542,-0.04998,-0.287385,-0.186113,-0.372225,-0.362355,-0.056227,-0.434263,-0.434263,-0.310188,-0.310188,-0.310188,-0.620375,-0.682413,-0.682413,-0.682413,-0.806488,-0.434263,-0.682413,-0.434263,-0.930563,-0.620375,-0.930563,-0.620375,-0.682413,-0.418582,-0.718462,-0.930563,-1.24075,-0.9926,-2.357425,-1.612975,-1.302788,-0.4963,-0.434263,-0.806488,-0.434263,-0.4963,-0.868525,-0.434263,-0.4963,-0.434263,-0.372225,-0.462315,-0.762195
250,0.0,-1.237005,-0.493552,-0.94962,-1.07457,-1.07457,-0.437325,-0.87465,-0.437325,-0.89964,-6.078817,-6.453667,-0.468562,-0.805927,-0.487305,-0.843412,-0.4963,-0.868525,-0.434263,-0.930563,-0.434263,-0.434263,-0.4963,-0.4963,-0.682413,-0.434263,-0.434263,-0.434263,-0.434263,-0.806488,-0.434263,-0.74445,-0.4963,-0.930563,-0.434263,-0.9926,-0.52479,-0.056227,-0.293632,-0.310188,-0.372225,-0.362355,-0.056227,-0.434263,-0.434263,-0.434263,-0.310188,-0.372225,-0.620375,-0.74445,-0.682413,-0.682413,-0.806488,-0.310188,-0.682413,-0.434263,-0.868525,-0.74445,-0.930563,-0.620375,-0.620375,-0.387345,-0.7497,-0.930563,-1.24075,-0.9926,-2.357425,-1.550938,-1.302788,-0.372225,-0.434263,-0.806488,-0.434263,-0.4963,-0.806488,-0.434263,-0.4963,-0.434263,-0.434263,-0.431077,-0.793432
251,-0.004000000000000892,-1.19952,-0.481057,-1.018342,-1.037085,-1.037085,-0.437325,-0.880897,-0.437325,-0.905887,-6.091312,-6.47241,-0.406087,-0.762195,-0.493552,-0.84966,-0.4963,-0.930563,-0.434263,-0.930563,-0.434263,-0.434263,-0.4963,-0.4963,-0.74445,-0.434263,-0.434263,-0.434263,-0.434263,-0.806488,-0.372225,-0.806488,-0.4963,-0.930563,-0.4963,-0.9926,-0.52479,-0.056227,-0.293632,-0.310188,-0.372225,-0.362355,-0.062475,-0.434263,-0.434263,-0.310188,-0.372225,-0.310188,-0.620375,-0.74445,-0.74445,-0.682413,-0.806488,-0.310188,-0.682413,-0.434263,-0.868525,-0.682413,-0.930563,-0.620375,-0.682413,-0.44982,-0.755947,-0.930563,-1.24075,-0.9926,-2.295388,-1.550938,-1.364825,-0.4963,-0.434263,-0.806488,-0.434263,-0.4963,-0.868525,-0.434263,-0.4963,-0.372225,-0.434263,-0.437325,-0.743452
252,-0.008000000000000895,-1.2495,-0.487305,-0.968362,-1.087065,-1.087065,-0.443572,-0.887145,-0.437325,-0.912135,-6.110055,-6.503647,-0.44982,-0.818422,-0.493552,-0.862155,-0.4963,-0.868525,-0.434263,-0.930563,-0.434263,-0.4963,-0.4963,-0.558338,-0.74445,-0.434263,-0.434263,-0.4963,-0.434263,-0.806488,-0.434263,-0.74445,-0.4963,-0.930563,-0.4963,-0.9926,-0.531037,-0.056227,-0.29988,-0.186113,-0.372225,-0.368602,-0.056227,-0.434263,-0.434263,-0.434263,-0.372225,-0.372225,-0.620375,-0.74445,-0.74445,-0.682413,-0.868525,-0.310188,-0.682413,-0.434263,-0.930563,-0.74445,-0.930563,-0.620375,-0.682413,-0.393592,-0.7497,-0.930563,-1.24075,-0.9926,-2.357425,-1.550938,-1.302788,-0.372225,-0.434263,-0.868525,-0.434263,-0.4963,-0.806488,-0.4963,-0.4963,-0.434263,-0.434263,-0.44982,-0.818422
253,-0.012000000000000899,-1.212015,-0.493552,-1.043332,-1.055827,-1.055827,-0.443572,-0.887145,-0.443572,-0.918382,-6.128797,-6.528637,-0.418582,-0.762195,-0.493552,-0.87465,-0.4963,-0.868525,-0.434263,-0.930563,-0.434263,-0.434263,-0.4963,-0.4963,-0.74445,-0.434263,-0.434263,-0.434263,-0.434263,-0.868525,-0.434263,-0.806488,-0.434263,-0.930563,-0.4963,-0.9926,-0.52479,-0.056227,-0.293632,-0.186113,-0.372225,-0.368602,-0.062475,-0.434263,-0.434263,-0.434263,-0.372225,-0.310188,-0.682413,-0.74445,-0.74445,-0.620375,-0.868525,-0.310188,-0.620375,-0.434263,-0.930563,-0.806488,-0.930563,-0.682413,-0.682413,-0.431077,-0.7497,-0.9926,-1.364825,-0.9926,-2.357425,-1.612975,-1.364825,-0.4963,-0.434263,-0.806488,-0.434263,-0.558338,-0.868525,-0.434263,-0.4963,-0.434263,-0.434263,-0.437325,-0.755947
254,-0.016000000000000902,-1.255747,-0.493552,-0.987105,-1.105807,-1.105807,-0.44982,-0.893392,-0.443572,-0.930877,-6.14754,-6.553627,-0.462315,-0.830917,-0.4998,-0.880897,-0.4963,-0.930563,-0.4963,-0.930563,-0.434263,-0.4963,-0.4963,-0.4963,-0.74445,-0.4963,-0.4963,-0.434263,-0.434263,-0.806488,-0.434263,-0.806488,-0.4963,-0.9926,-0.4963,-0.9926,-0.52479,-0.056227,-0.306127,-0.310188,-0.434263,-0.362355,-0.056227,-0.434263,-0.434263,-0.310188,-0.372225,-0.372225,-0.682413,-0.74445,-0.74445,-0.682413,-0.806488,-0.310188,-0.682413,-0.434263,-0.930563,-0.682413,-0.9926,-0.682413,-0.682413,-0.393592,-0.77469,-0.9926,-1.24075,-0.9926,-2.357425,-1.612975,-1.302788,-0.434263,-0.434263,-0.868525,-0.4963,-0.4963,-0.868525,-0.434263,-0.4963,-0.434263,-0.434263,-0.412335,-0.818422
255,-0.020000000000000906,-1.230757,-0.4998,-1.055827,-1.068322,-1.068322,-0.443572,-0.89964,-0.44982,-0.92463,-6.17253,-6.559875,-0.437325,-0.77469,-0.506047,-0.880897,-0.4963,-0.930563,-0.4963,-0.930563,-0.434263,-0.4963,-0.4963,-0.4963,-0.74445,-0.4963,-0.434263,-0.434263,-0.434263,-0.868525,-0.434263,-0.806488,-0.4963,-0.930563,-0.4963,-0.9926,-0.52479,-0.04998,-0.293632,-0.24815,-0.372225,-0.368602,-0.062475,-0.434263,-0.434263,-0.372225,-0.372225,-0.372225,-0.682413,-0.74445,-0.74445,-0.682413,-0.868525,-0.372225,-0.682413,-0.4963,-0.930563,-0.74445,-0.9926,-0.682413,-0.682413,-0.456067,-0.7497,-0.9926,-1.302788,-1.054638,-2.419463,-1.550938,-1.364825,-0.434263,-0.4963,-0.806488,-0.434263,-0.4963,-0.868525,-0.434263,-0.4963,-0.434263,-0.434263,-0.437325,-0.793432
256,-0.02400000000000091,-1.261995,-0.487305,-1.005847,-1.118302,-1.118302,-0.456067,-0.905887,-0.44982,-0.937125,-6.191272,-6.591112,-0.44982,-0.837165,-0.4998,-0.893392,-0.4963,-0.930563,-0.4963,-0.930563,-0.434263,-0.4963,-0.4963,-0.4963,-0.74445,-0.434263,-0.434263,-0.4963,-0.434263,-0.868525,-0.434263,-0.806488,-0.4963,-0.9926,-0.4963,-0.9926,-0.52479,-0.056227,-0.312375,-0.310188,-0.434263,-0.368602,-0.056227,-0.434263,-0.434263,-0.310188,-0.372225,-0.372225,-0.682413,-0.74445,-0.74445,-0.682413,-0.930563,-0.372225,-0.74445,-0.434263,-0.930563,-0.682413,-0.930563,-0.682413,-0.74445,-0.387345,-0.812175,-0.9926,-1.24075,-0.9926,-2.4815,-1.675013,-1.302788,-0.434263,-0.434263,-0.868525,-0.4963,-0.4963,-0.806488,-0.434263,-0.4963,-0.434263,-0.434263,-0.443572,-0.843412
257,-0.028000000000000913,-1.2495,-0.52479,-1.068322,-1.080817,-1.080817,-0.44982,-0.905887,-0.456067,-0.943372,-6.203767,-6.609855,-0.462315,-0.77469,-0.512295,-0.89964,-0.4963,-0.930563,-0.4963,-0.930563,-0.434263,-0.4963,-0.434263,-0.558338,-0.74445,-0.4963,-0.434263,-0.434263,-0.434263,-0.868525,-0.434263,-0.806488,-0.4963,-0.9926,-0.4963,-0.9926,-0.531037,-0.062475,-0.293632,-0.310188,-0.372225,-0.37485,-0.062475,-0.434263,-0.434263,-0.372225,-0.372225,-0.372225,-0.74445,-0.74445,-0.74445,-0.682413,-0.806488,-0.372225,-0.682413,-0.434263,-0.930563,-0.806488,-0.9926,-0.74445,-0.682413,-0.462315,-0.77469,-0.9926,-1.302788,-0.9926,-2.419463,-1.612975,-1.364825,-0.434263,-0.4963,-0.868525,-0.434263,-0.4963,-0.806488,-0.4963,-0.4963,-0.4963,-0.434263,-0.493552,-0.787185
258,-0.03200000000000092,-1.286985,-0.487305,-1.02459,-1.130797,-1.130797,-0.456067,-0.912135,-0.456067,-0.94962,-6.22251,-6.634845,-0.462315,-0.84966,-0.512295,-0.905887,-0.4963,-0.930563,-0.4963,-0.9926,-0.372225,-0.4963,-0.4963,-0.4963,-0.74445,-0.4963,-0.434263,-0.434263,-0.434263,-0.868525,-0.434263,-0.806488,-0.4963,-0.9926,-0.4963,-0.9926,-0.531037,-0.056227,-0.306127,-0.310188,-0.434263,-0.368602,-0.056227,-0.434263,-0.434263,-0.372225,-0.372225,-0.372225,-0.620375,-0.74445,-0.74445,-0.682413,-0.806488,-0.372225,-0.620375,-0.434263,-0.930563,-0.806488,-0.930563,-0.620375,-0.682413,-0.393592,-0.79968,-0.9926,-1.24075,-1.054638,-2.419463,-1.612975,-1.426863,-0.434263,-0.4963,-0.868525,-0.434263,-0.4963,-0.868525,-0.434263,-0.4963,-0.434263,-0.434263,-0.418582,-0.84966
259,-0.03600000000000092,-1.255747,-0.518542,-1.080817,-1.093312,-1.093312,-0.456067,-0.92463,-0.456067,-0.94962,-6.2475,-6.666082,-0.462315,-0.77469,-0.518542,-0.912135,-0.4963,-0.930563,-0.4963,-0.9926,-0.4963,-0.434263,-0.4963,-0.4963,-0.74445,-0.4963,-0.4963,-0.434263,-0.4963,-0.868525,-0.434263,-0.806488,-0.4963,-0.9926,-0.4963,-1.054638,-0.531037,-0.04998,-0.29988,-0.310188,-0.434263,-0.37485,-0.062475,-0.434263,-0.434263,-0.372225,-0.372225,-0.372225,-0.682413,-0.74445,-0.74445,-0.682413,-0.806488,-0.372225,-0.74445,-0.4963,-0.930563,-0.74445,-0.9926,-0.682413,-0.682413,-0.44982,-0.780937,-1.054638,-1.302788,-0.9926,-2.4815,-1.612975,-1.364825,-0.434263,-0.4963,-0.868525,-0.4963,-0.4963,-0.930563,-0.4963,-0.4963,-0.4963,-0.4963,-0.468562,-0.79968
260,-0.040000000000000924,-1.280737,-0.4998,-1.037085,-1.137045,-1.137045,-0.462315,-0.92463,-0.462315,-0.962115,-6.266242,-6.691072,-0.437325,-0.843412,-0.518542,-0.92463,-0.4963,-0.9926,-0.4963,-0.9926,-0.4963,-0.4963,-0.4963,-0.558338,-0.74445,-0.4963,-0.4963,-0.434263,-0.434263,-0.868525,-0.434263,-0.868525,-0.4963,-0.9926,-0.4963,-1.054638,-0.531037,-0.062475,-0.312375,-0.310188,-0.372225,-0.362355,-0.056227,-0.4963,-0.434263,-0.372225,-0.372225,-0.372225,-0.682413,-0.74445,-0.74445,-0.74445,-0.930563,-0.372225,-0.682413,-0.434263,-0.930563,-0.806488,-0.9926,-0.682413,-0.682413,-0.39984,-0.830917,-0.9926,-1.302788,-1.054638,-2.4815,-1.675013,-1.364825,-0.434263,-0.434263,-0.868525,-0.434263,-0.434263,-0.868525,-0.4963,-0.4963,-0.434263,-0.434263,-0.431077,-0.855907
261,-0.04400000000000093,-1.286985,-0.537285,-1.093312,-1.105807,-1.105807,-0.462315,-0.937125,-0.456067,-0.962115,-6.278737,-6.709815,-0.456067,-0.787185,-0.531037,-0.92463,-0.4963,-0.9926,-0.4963,-0.9926,-0.4963,-0.434263,-0.4963,-0.558338,-0.806488,-0.4963,-0.434263,-0.4963,-0.434263,-0.868525,-0.434263,-0.868525,-0.4963,-0.9926,-0.558338,-1.054638,-0.531037,-0.062475,-0.29988,-0.24815,-0.434263,-0.368602,-0.068722,-0.4963,-0.434263,-0.434263,-0.372225,-0.372225,-0.682413,-0.74445,-0.74445,-0.74445,-0.806488,-0.372225,-0.74445,-0.4963,-0.930563,-0.74445,-0.9926,-0.682413,-0.620375,-0.456067,-0.768442,-1.054638,-1.302788,-1.054638,-2.419463,-1.612975,-1.364825,-0.4963,-0.4963,-0.806488,-0.434263,-0.4963,-0.868525,-0.4963,-0.4963,-0.4963,-0.434263,-0.481057,-0.805927
262,-0.04800000000000093,-1.293232,-0.506047,-1.055827,-1.14954,-1.14954,-0.468562,-0.937125,-0.462315,-0.968362,-6.29748,-6.741052,-0.44982,-0.862155,-0.52479,-0.937125,-0.434263,-0.930563,-0.434263,-0.9926,-0.434263,-0.4963,-0.4963,-0.558338,-0.74445,-0.4963,-0.434263,-0.434263,-0.4963,-0.868525,-0.434263,-0.868525,-0.4963,-0.9926,-0.434263,-1.054638,-0.537285,-0.068722,-0.306127,-0.310188,-0.434263,-0.362355,-0.056227,-0.4963,-0.4963,-0.372225,-0.372225,-0.372225,-0.682413,-0.74445,-0.74445,-0.74445,-0.806488,-0.372225,-0.74445,-0.4963,-0.868525,-0.74445,-0.9926,-0.682413,-0.74445,-0.393592,-0.84966,-0.9926,-1.24075,-0.9926,-2.4815,-1.675013,-1.426863,-0.434263,-0.434263,-0.930563,-0.434263,-0.4963,-0.868525,-0.4963,-0.558338,-0.4963,-0.434263,-0.406087,-0.862155
263,-0.052000000000000934,-1.29948,-0.543532,-1.112055,-1.118302,-1.118302,-0.468562,-0.94962,-0.462315,-0.968362,-6.309975,-6.759795,-0.468562,-0.793432,-0.537285,-0.943372,-0.4963,-0.9926,-0.4963,-0.9926,-0.4963,-0.4963,-0.558338,-0.4963,-0.74445,-0.4963,-0.434263,-0.434263,-0.434263,-0.868525,-0.434263,-0.868525,-0.558338,-0.9926,-0.4963,-1.054638,-0.531037,-0.056227,-0.29988,-0.310188,-0.434263,-0.37485,-0.068722,-0.434263,-0.434263,-0.372225,-0.372225,-0.372225,-0.682413,-0.74445,-0.74445,-0.74445,-0.868525,-0.372225,-0.74445,-0.4963,-0.9926,-0.74445,-0.9926,-0.682413,-0.74445,-0.468562,-0.77469,-1.054638,-1.302788,-0.9926,-2.419463,-1.612975,-1.364825,-0.558338,-0.434263,-0.806488,-0.434263,-0.558338,-0.868525,-0.434263,-0.558338,-0.4963,-0.434263,-0.487305,-0.82467
264,-0.05600000000000094,-1.305727,-0.487305,-1.080817,-1.162035,-1.162035,-0.462315,-0.94962,-0.468562,-0.97461,-6.341212,-6.791032,-0.481057,-0.862155,-0.537285,-0.955867,-0.4963,-0.9926,-0.558338,-0.9926,-0.4963,-0.434263,-0.4963,-0.558338,-0.806488,-0.4963,-0.434263,-0.434263,-0.4963,-0.868525,-0.434263,-0.868525,-0.4963,-0.9926,-0.558338,-1.054638,-0.537285,-0.068722,-0.306127,-0.24815,-0.434263,-0.362355,-0.056227,-0.4963,-0.4963,-0.434263,-0.372225,-0.372225,-0.682413,-0.74445,-0.806488,-0.74445,-0.868525,-0.372225,-0.74445,-0.4963,-0.9926,-0.806488,-0.9926,-0.682413,-0.74445,-0.418582,-0.855907,-0.9926,-1.178713,-0.9926,-2.419463,-1.675013,-1.426863,-0.4963,-0.434263,-0.868525,-0.434263,-0.558338,-0.868525,-0.4963,-0.558338,-0.4963,-0.4963,-0.443572,-0.893392
265,-0.06000000000000094,-1.311975,-0.562275,-1.118302,-1.130797,-1.130797,-0.47481,-0.955867,-0.468562,-0.97461,-6.341212,-6.809775,-0.468562,-0.79968,-0.54978,-0.955867,-0.4963,-0.9926,-0.434263,-0.9926,-0.4963,-0.4963,-0.4963,-0.558338,-0.806488,-0.4963,-0.434263,-0.434263,-0.434263,-0.868525,-0.434263,-0.868525,-0.558338,-0.9926,-0.558338,-1.054638,-0.537285,-0.062475,-0.306127,-0.310188,-0.434263,-0.37485,-0.068722,-0.4963,-0.4963,-0.372225,-0.372225,-0.372225,-0.74445,-0.74445,-0.806488,-0.682413,-0.868525,-0.372225,-0.74445,-0.4963,-0.9926,-0.806488,-0.9926,-0.74445,-0.74445,-0.462315,-0.805927,-0.9926,-1.302788,-0.9926,-2.419463,-1.612975,-1.364825,-0.434263,-0.4963,-0.868525,-0.434263,-0.558338,-0.868525,-0.4963,-0.558338,-0.434263,-0.4963,-0.487305,-0.82467
266,-0.06400000000000095,-1.305727,-0.506047,-1.093312,-1.162035,-1.162035,-0.468562,-0.962115,-0.47481,-0.980857,-6.366202,-6.828517,-0.44982,-0.862155,-0.54978,-0.962115,-0.4963,-0.9926,-0.434263,-0.9926,-0.4963,-0.4963,-0.434263,-0.558338,-0.74445,-0.4963,-0.434263,-0.434263,-0.4963,-0.930563,-0.4963,-0.868525,-0.558338,-1.054638,-0.558338,-1.054638,-0.531037,-0.068722,-0.306127,-0.310188,-0.434263,-0.37485,-0.056227,-0.4963,-0.434263,-0.434263,-0.372225,-0.372225,-0.682413,-0.74445,-0.74445,-0.74445,-0.930563,-0.372225,-0.682413,-0.4963,-0.9926,-0.74445,-1.054638,-0.682413,-0.74445,-0.418582,-0.855907,-0.9926,-1.178713,-0.9926,-2.419463,-1.73705,-1.426863,-0.4963,-0.434263,-0.930563,-0.558338,-0.4963,-0.930563,-0.4963,-0.4963,-0.4963,-0.434263,-0.42483,-0.893392
267,-0.06800000000000095,-1.311975,-0.568522,-1.12455,-1.14954,-1.14954,-0.481057,-0.968362,-0.47481,-0.980857,-6.39744,-6.853507,-0.493552,-0.812175,-0.562275,-0.968362,-0.434263,-0.9926,-0.558338,-0.9926,-0.434263,-0.4963,-0.558338,-0.558338,-0.806488,-0.4963,-0.4963,-0.4963,-0.4963,-0.930563,-0.434263,-0.868525,-0.4963,-0.9926,-0.558338,-0.9926,-0.543532,-0.062475,-0.306127,-0.310188,-0.434263,-0.381097,-0.068722,-0.4963,-0.4963,-0.434263,-0.372225,-0.372225,-0.682413,-0.806488,-0.806488,-0.74445,-0.868525,-0.372225,-0.682413,-0.4963,-0.9926,-0.74445,-0.9926,-0.682413,-0.74445,-0.487305,-0.805927,-1.054638,-1.302788,-1.054638,-2.4815,-1.612975,-1.426863,-0.4963,-0.434263,-0.868525,-0.4963,-0.558338,-0.806488,-0.4963,-0.4963,-0.4963,-0.434263,-0.506047,-0.818422
268,-0.07200000000000095,-1.318222,-0.512295,-1.112055,-1.180777,-1.180777,-0.47481,-0.97461,-0.481057,-0.987105,-6.39744,-6.878497,-0.468562,-0.880897,-0.54978,-0.987105,-0.4963,-0.9926,-0.558338,-0.9926,-0.4963,-0.558338,-0.558338,-0.558338,-0.806488,-0.4963,-0.4963,-0.4963,-0.4963,-0.868525,-0.4963,-0.868525,-0.558338,-0.9926,-0.558338,-1.054638,-0.543532,-0.068722,-0.312375,-0.310188,-0.434263,-0.368602,-0.056227,-0.4963,-0.4963,-0.4963,-0.372225,-0.372225,-0.682413,-0.806488,-0.806488,-0.74445,-0.868525,-0.372225,-0.74445,-0.4963,-0.9926,-0.74445,-1.054638,-0.682413,-0.74445,-0.437325,-0.868402,-0.9926,-1.24075,-0.9926,-2.4815,-1.675013,-1.426863,-0.434263,-0.4963,-0.868525,-0.558338,-0.4963,-0.868525,-0.4963,-0.558338,-0.4963,-0.434263,-0.437325,-0.887145
269,-0.07600000000000096,-1.330717,-0.57477,-1.137045,-1.14954,-1.14954,-0.481057,-0.97461,-0.481057,-0.987105,-6.42243,-6.89724,-0.512295,-0.82467,-0.562275,-0.980857,-0.558338,-0.9926,-0.4963,-1.054638,-0.4963,-0.4963,-0.558338,-0.4963,-0.74445,-0.4963,-0.4963,-0.434263,-0.4963,-0.930563,-0.4963,-0.930563,-0.4963,-0.9926,-0.558338,-1.054638,-0.543532,-0.062475,-0.312375,-0.310188,-0.372225,-0.37485,-0.068722,-0.4963,-0.4963,-0.372225,-0.372225,-0.372225,-0.74445,-0.806488,-0.806488,-0.74445,-0.930563,-0.372225,-0.682413,-0.4963,-0.930563,-0.74445,-0.9926,-0.74445,-0.682413,-0.468562,-0.837165,-1.054638,-1.302788,-1.054638,-2.419463,-1.675013,-1.364825,-0.4963,-0.4963,-0.868525,-0.4963,-0.558338,-0.868525,-0.4963,-0.558338,-0.4963,-0.4963,-0.4998,-0.84966
270,-0.08000000000000096,-1.32447,-0.518542,-1.130797,-1.180777,-1.180777,-0.481057,-0.980857,-0.481057,-0.9996,-6.434925,-6.928477,-0.462315,-0.880897,-0.562275,-0.987105,-0.558338,-0.930563,-0.558338,-1.054638,-0.4963,-0.4963,-0.558338,-0.558338,-0.806488,-0.4963,-0.4963,-0.4963,-0.4963,-0.930563,-0.4963,-0.868525,-0.4963,-0.9926,-0.558338,-1.054638,-0.537285,-0.062475,-0.312375,-0.310188,-0.372225,-0.368602,-0.062475,-0.4963,-0.4963,-0.372225,-0.372225,-0.372225,-0.74445,-0.806488,-0.806488,-0.74445,-0.868525,-0.372225,-0.74445,-0.4963,-0.9926,-0.806488,-0.9926,-0.74445,-0.682413,-0.443572,-0.89964,-0.9926,-1.24075,-0.9926,-2.4815,-1.675013,-1.426863,-0.434263,-0.4963,-0.930563,-0.4963,-0.4963,-0.868525,-0.4963,-0.558338,-0.4963,-0.4963,-0.437325,-0.905887
271,-0.08400000000000096,-1.34946,-0.587265,-1.143292,-1.155787,-1.155787,-0.487305,-0.987105,-0.487305,-0.9996,-6.44742,-6.940972,-0.537285,-0.84966,-0.568522,-0.987105,-0.558338,-0.9926,-0.558338,-1.054638,-0.434263,-0.4963,-0.4963,-0.558338,-0.806488,-0.4963,-0.4963,-0.4963,-0.4963,-0.868525,-0.4963,-0.868525,-0.558338,-0.9926,-0.558338,-1.054638,-0.543532,-0.056227,-0.312375,-0.310188,-0.434263,-0.387345,-0.07497,-0.4963,-0.4963,-0.372225,-0.372225,-0.372225,-0.74445,-0.806488,-0.74445,-0.74445,-0.868525,-0.372225,-0.682413,-0.4963,-0.9926,-0.74445,-1.054638,-0.74445,-0.74445,-0.481057,-0.818422,-0.9926,-1.302788,-1.054638,-2.4815,-1.675013,-1.364825,-0.4963,-0.558338,-0.930563,-0.4963,-0.558338,-0.930563,-0.434263,-0.620375,-0.4963,-0.434263,-0.506047,-0.87465
272,-0.08800000000000097,-1.32447,-0.531037,-1.14954,-1.187025,-1.187025,-0.481057,-0.993352,-0.493552,-1.005847,-6.47241,-6.965962,-0.456067,-0.880897,-0.568522,-0.9996,-0.558338,-0.9926,-0.558338,-1.054638,-0.558338,-0.4963,-0.558338,-0.4963,-0.806488,-0.558338,-0.4963,-0.4963,-0.4963,-0.930563,-0.4963,-0.868525,-0.558338,-1.054638,-0.558338,-1.054638,-0.543532,-0.068722,-0.312375,-0.310188,-0.434263,-0.37485,-0.062475,-0.4963,-0.4963,-0.372225,-0.434263,-0.372225,-0.682413,-0.74445,-0.806488,-0.74445,-0.868525,-0.372225,-0.74445,-0.4963,-0.930563,-0.806488,-1.054638,-0.682413,-0.74445,-0.44982,-0.905887,-1.054638,-1.24075,-0.9926,-2.4815,-1.675013,-1.426863,-0.4963,-0.4963,-0.9926,-0.4963,-0.4963,-0.930563,-0.4963,-0.620375,-0.434263,-0.434263,-0.443572,-0.912135
273,-0.09200000000000097,-1.361955,-0.59976,-1.155787,-1.180777,-1.180777,-0.493552,-0.9996,-0.487305,-1.005847,-6.484905,-6.990952,-0.54978,-0.855907,-0.57477,-0.993352,-0.558338,-1.054638,-0.558338,-1.054638,-0.558338,-0.558338,-0.558338,-0.558338,-0.806488,-0.4963,-0.4963,-0.4963,-0.4963,-0.930563,-0.4963,-0.930563,-0.558338,-1.054638,-0.4963,-1.116675,-0.54978,-0.062475,-0.318622,-0.310188,-0.434263,-0.387345,-0.07497,-0.4963,-0.434263,-0.372225,-0.372225,-0.372225,-0.682413,-0.806488,-0.806488,-0.682413,-0.868525,-0.372225,-0.74445,-0.4963,-0.9926,-0.74445,-1.054638,-0.682413,-0.682413,-0.481057,-0.84966,-0.9926,-1.302788,-0.9926,-2.543538,-1.675013,-1.364825,-0.4963,-0.434263,-0.930563,-0.4963,-0.558338,-0.930563,-0.4963,-0.620375,-0.434263,-0.4963,-0.52479,-0.880897
274,-0.09600000000000097,-1.330717,-0.543532,-1.155787,-1.19952,-1.19952,-0.493552,-1.005847,-0.4998,-1.005847,-6.4974,-7.02219,-0.44982,-0.880897,-0.568522,-1.005847,-0.4963,-1.054638,-0.558338,-1.054638,-0.4963,-0.558338,-0.558338,-0.558338,-0.868525,-0.4963,-0.4963,-0.4963,-0.4963,-0.868525,-0.4963,-0.930563,-0.558338,-1.054638,-0.558338,-1.054638,-0.543532,-0.068722,-0.306127,-0.310188,-0.4963,-0.381097,-0.062475,-0.4963,-0.4963,-0.372225,-0.434263,-0.372225,-0.74445,-0.806488,-0.806488,-0.74445,-0.868525,-0.372225,-0.74445,-0.558338,-1.054638,-0.74445,-1.054638,-0.74445,-0.74445,-0.487305,-0.868402,-0.9926,-1.24075,-1.054638,-2.543538,-1.675013,-1.364825,-0.4963,-0.4963,-0.930563,-0.4963,-0.558338,-0.930563,-0.434263,-0.620375,-0.434263,-0.4963,-0.437325,-0.89964
