,voltage,Cu_500_ppb_0,Cu_500_ppb_1,Cu_500_ppb_2,Cu_500_ppb_3,Cu_500_ppb_4,Cu_500_ppb_5,Cu_500_ppb_6,Cu_500_ppb_7,Cu_1000_ppb_8,Cu_1000_ppb_9,Cu_1000_ppb_10,Cu_1000_ppb_11,Cu_1000_ppb_12,Cu_1000_ppb_13,Cu_1000_ppb_14,Cu_2000_ppb_15,Cu_2000_ppb_16,Cu_2000_ppb_17,Cu_2000_ppb_18,Cu_2000_ppb_19,Cu_2000_ppb_20,Cu_3000_ppb_21,Cu_3000_ppb_22
324,-0.29600000000000115,-4.963,-4.032438,-1.550938,-1.73705,-1.364825,-1.4889,-1.302788,-1.550938,-2.853725,-2.915763,-2.171313,-2.109275,-2.23335,-2.605575,-2.9778,-3.4741,-4.21855,-2.853725,-3.22595,-2.605575,-3.039838,-2.23335,-4.21855
325,-0.30000000000000115,-4.963,-4.032438,-1.550938,-1.73705,-1.364825,-1.550938,-1.302788,-1.550938,-2.915763,-2.9778,-2.109275,-1.923163,-2.295388,-2.667613,-2.9778,-3.536138,-4.21855,-2.9778,-3.350025,-2.667613,-3.163913,-2.295388,-4.21855
326,-0.30400000000000116,-5.025038,-4.094475,-1.612975,-1.799088,-1.426863,-1.550938,-1.302788,-2.23335,-2.915763,-3.039838,-2.171313,-1.923163,-2.295388,-2.667613,-3.039838,-3.536138,-4.342625,-2.853725,-3.287988,-2.72965,-3.163913,-2.295388,-4.280588
327,-0.30800000000000116,-5.025038,-4.032438,-1.612975,-1.73705,-1.364825,-1.612975,-1.364825,-1.550938,-2.9778,-3.039838,-2.23335,-1.923163,-2.295388,-2.72965,-3.163913,-3.660213,-4.404663,-2.9778,-3.350025,-2.791688,-3.287988,-2.295388,-4.342625
328,-0.31200000000000117,-5.025038,-4.032438,-1.675013,-1.73705,-1.426863,-1.550938,-1.426863,-1.612975,-2.915763,-3.039838,-2.23335,-1.923163,-2.419463,-2.72965,-3.163913,-3.660213,-4.404663,-2.915763,-3.350025,-2.791688,-3.287988,-2.419463,-4.404663
329,-0.31600000000000117,-5.087075,-4.094475,-1.675013,-1.799088,-1.426863,-1.612975,-1.364825,-1.675013,-2.9778,-3.039838,-2.295388,-1.9852,-2.419463,-2.791688,-3.163913,-3.784288,-4.404663,-2.9778,-3.412063,-2.791688,-3.350025,-2.419463,-4.4667
330,-0.3200000000000012,-5.149113,-4.094475,-1.612975,-1.799088,-1.4889,-1.612975,-1.426863,-1.675013,-2.915763,-3.039838,-2.23335,-2.047238,-2.4815,-2.791688,-3.163913,-3.846325,-4.528738,-2.9778,-3.350025,-2.853725,-3.350025,-2.4815,-4.590775
331,-0.3240000000000012,-5.025038,-4.156513,-1.675013,-1.861125,-1.426863,-1.675013,-1.426863,-1.675013,-3.039838,-3.101875,-2.357425,-2.109275,-2.4815,-2.915763,-3.287988,-3.846325,-4.528738,-3.101875,-3.412063,-2.9778,-3.4741,-2.4815,-4.71485
332,-0.3280000000000012,-5.087075,-4.156513,-1.73705,-1.861125,-1.4889,-1.675013,-1.4889,-1.73705,-2.9778,-3.101875,-2.357425,-2.171313,-2.543538,-2.915763,-3.22595,-3.908363,-4.590775,-3.101875,-3.4741,-2.9778,-3.536138,-2.543538,-4.776888
333,-0.3320000000000012,-5.149113,-4.21855,-1.73705,-1.861125,-1.550938,-1.73705,-1.550938,-1.73705,-3.908363,-3.22595,-2.419463,-2.171313,-2.605575,-2.9778,-3.350025,-3.9704,-4.71485,-3.101875,-3.536138,-3.039838,-3.598175,-2.605575,-4.900963
334,-0.3360000000000012,-5.583375,-4.21855,-1.73705,-1.861125,-1.4889,-1.73705,-1.550938,-1.73705,-3.101875,-3.163913,-2.419463,-2.171313,-2.605575,-2.9778,-3.350025,-4.094475,-4.71485,-3.101875,-3.536138,-3.101875,-3.660213,-2.605575,-4.900963
335,-0.3400000000000012,-5.21115,-4.280588,-1.799088,-1.9852,-1.550938,-1.799088,-1.612975,-1.799088,-3.101875,-3.163913,-2.4815,-2.23335,-2.72965,-2.9778,-3.412063,-4.094475,-4.776888,-3.163913,-3.598175,-3.101875,-3.784288,-2.72965,-5.087075
336,-0.3440000000000012,-5.21115,-4.21855,-1.799088,-1.9852,-1.612975,-1.799088,-1.612975,-1.799088,-3.101875,-3.22595,-2.543538,-2.23335,-2.72965,-3.101875,-3.4741,-4.156513,-4.900963,-3.22595,-3.660213,-3.163913,-3.784288,-2.72965,-5.149113
337,-0.3480000000000012,-5.273188,-4.342625,-1.861125,-2.047238,-1.675013,-1.861125,-1.612975,-1.861125,-3.22595,-3.163913,-2.543538,-2.357425,-2.791688,-3.101875,-3.4741,-4.21855,-4.963,-3.22595,-3.660213,-3.287988,-3.846325,-2.791688,-5.21115
338,-0.3520000000000012,-5.273188,-4.342625,-1.923163,-2.047238,-1.675013,-1.861125,-1.675013,-1.861125,-3.22595,-3.163913,-2.605575,-2.357425,-2.853725,-3.22595,-3.536138,-4.342625,-5.025038,-3.287988,-3.72225,-3.350025,-3.9704,-2.853725,-5.335225
339,-0.3560000000000012,-5.273188,-4.404663,-1.923163,-1.9852,-1.73705,-1.861125,-1.675013,-1.923163,-3.287988,-3.22595,-2.667613,-2.419463,-2.9778,-3.287988,-3.598175,-4.4667,-5.087075,-3.350025,-3.846325,-3.412063,-4.094475,-2.9778,-5.4593
340,-0.3600000000000012,-5.21115,-4.4667,-1.923163,-2.109275,-1.73705,-1.861125,-1.73705,-1.9852,-3.350025,-3.22595,-2.667613,-2.419463,-2.9778,-3.350025,-3.660213,-4.528738,-5.149113,-3.350025,-3.72225,-3.4741,-4.156513,-2.9778,-5.521338
341,-0.3640000000000012,-5.4593,-4.528738,-1.9852,-2.171313,-1.799088,-1.923163,-1.73705,-1.9852,-3.350025,-3.287988,-2.791688,-2.4815,-3.101875,-3.350025,-3.72225,-4.590775,-5.21115,-3.412063,-3.846325,-3.536138,-4.21855,-3.101875,-5.645413
342,-0.3680000000000012,-5.397263,-4.590775,-1.9852,-2.109275,-1.799088,-1.923163,-1.799088,-1.9852,-3.350025,-3.287988,-2.791688,-2.4815,-3.101875,-3.412063,-3.72225,-4.652813,-5.273188,-3.412063,-3.908363,-3.598175,-4.404663,-3.101875,-5.769488
343,-0.3720000000000012,-5.4593,-4.590775,-2.047238,-2.109275,-1.861125,-1.9852,-1.861125,-2.047238,-3.412063,-3.287988,-2.853725,-2.667613,-3.163913,-3.4741,-3.846325,-4.71485,-5.335225,-3.412063,-3.908363,-3.660213,-4.404663,-3.163913,-5.893563
344,-0.3760000000000012,-5.4593,-4.590775,-2.047238,-2.171313,-1.923163,-2.047238,-1.861125,-2.109275,-3.536138,-3.412063,-2.915763,-2.605575,-3.22595,-3.536138,-3.846325,-4.776888,-5.397263,-3.598175,-3.9704,-3.72225,-4.4667,-3.22595,-6.017638
345,-0.3800000000000012,-5.521338,-4.776888,-2.109275,-2.23335,-1.923163,-2.047238,-1.923163,-2.047238,-3.536138,-3.536138,-2.9778,-2.72965,-3.287988,-3.598175,-3.908363,-4.838925,-5.583375,-3.598175,-4.032438,-3.846325,-4.590775,-3.287988,-6.141713
346,-0.38400000000000123,-5.521338,-4.652813,-2.109275,-2.295388,-1.923163,-2.109275,-1.9852,-2.171313,-3.536138,-3.412063,-3.039838,-2.667613,-3.412063,-3.660213,-3.9704,-5.025038,-5.583375,-3.660213,-4.094475,-3.846325,-4.71485,-3.412063,-6.20375
347,-0.38800000000000123,-5.521338,-4.900963,-2.109275,-2.295388,-1.9852,-2.171313,-1.9852,-2.171313,-3.598175,-3.536138,-3.101875,-2.791688,-3.412063,-3.72225,-4.094475,-5.025038,-5.769488,-3.660213,-4.094475,-3.9704,-4.838925,-3.412063,-6.389863
348,-0.39200000000000124,-5.583375,-4.963,-2.23335,-2.357425,-1.9852,-2.171313,-1.9852,-2.295388,-3.660213,-3.4741,-3.163913,-2.915763,-3.4741,-3.784288,-4.156513,-5.149113,-5.769488,-3.72225,-4.21855,-4.094475,-4.900963,-3.4741,-6.513938
349,-0.39600000000000124,-5.645413,-5.087075,-2.23335,-2.357425,-2.047238,-2.23335,-2.109275,-2.295388,-3.660213,-3.536138,-3.163913,-2.9778,-3.598175,-3.784288,-4.21855,-5.21115,-5.893563,-3.784288,-4.21855,-4.156513,-5.025038,-3.598175,-6.638013
350,-0.40000000000000124,-5.645413,-5.025038,-2.23335,-2.419463,-2.109275,-2.23335,-2.171313,-2.357425,-3.784288,-3.536138,-3.287988,-2.9778,-3.598175,-3.908363,-4.21855,-5.335225,-6.017638,-3.846325,-4.342625,-4.21855,-5.087075,-3.598175,-6.762088
351,-0.40400000000000125,-5.70745,-5.087075,-2.357425,-2.4815,-2.109275,-2.23335,-2.171313,-2.357425,-3.784288,-3.598175,-3.350025,-2.9778,-3.72225,-4.032438,-4.342625,-5.397263,-6.079675,-3.846325,-4.342625,-4.280588,-5.149113,-3.72225,-6.886163
352,-0.40800000000000125,-5.769488,-5.21115,-2.357425,-2.4815,-2.171313,-2.23335,-2.23335,-2.419463,-3.846325,-3.660213,-3.350025,-3.101875,-3.784288,-4.032438,-4.342625,-5.583375,-6.141713,-3.9704,-4.4667,-4.404663,-5.273188,-3.784288,-7.010238
353,-0.41200000000000125,-5.831525,-5.21115,-2.419463,-2.4815,-2.23335,-2.357425,-2.23335,-2.4815,-3.908363,-3.660213,-3.4741,-3.101875,-3.846325,-4.094475,-4.404663,-5.583375,-6.265788,-3.9704,-4.4667,-4.404663,-5.397263,-3.846325,-7.19635
354,-0.41600000000000126,-5.831525,-5.335225,-2.4815,-2.543538,-2.23335,-2.419463,-2.295388,-2.4815,-3.9704,-3.72225,-3.536138,-3.22595,-3.908363,-4.156513,-4.4667,-5.70745,-6.327825,-4.094475,-4.590775,-4.590775,-5.4593,-3.908363,-7.320425
355,-0.42000000000000126,-5.831525,-5.335225,-2.543538,-2.605575,-2.357425,-2.4815,-2.357425,-2.543538,-4.032438,-3.846325,-3.536138,-3.287988,-4.032438,-4.280588,-4.590775,-5.831525,-6.389863,-4.156513,-4.590775,-4.652813,-5.521338,-4.032438,-7.382463
356,-0.42400000000000126,-5.9556,-5.4593,-2.605575,-2.667613,-2.295388,-2.543538,-2.419463,-2.605575,-4.094475,-3.784288,-3.660213,-3.287988,-4.094475,-4.280588,-4.71485,-5.9556,-6.513938,-4.21855,-4.652813,-4.776888,-5.645413,-4.094475,-7.568575
357,-0.42800000000000127,-5.9556,-5.521338,-2.605575,-2.667613,-2.419463,-2.543538,-2.4815,-2.667613,-4.094475,-3.846325,-3.660213,-3.412063,-4.156513,-4.404663,-4.71485,-6.017638,-6.575975,-4.280588,-4.71485,-4.838925,-5.769488,-4.156513,-7.69265
358,-0.43200000000000127,-6.017638,-5.70745,-2.667613,-2.791688,-2.419463,-2.605575,-2.4815,-2.72965,-4.156513,-3.908363,-3.784288,-3.4741,-4.21855,-4.4667,-4.776888,-6.20375,-6.762088,-4.342625,-4.838925,-4.963,-5.893563,-4.21855,-7.754688
359,-0.4360000000000013,-6.079675,-5.769488,-2.667613,-2.791688,-2.4815,-2.605575,-2.543538,-2.791688,-4.21855,-4.032438,-3.846325,-3.536138,-4.342625,-4.590775,-4.838925,-6.20375,-6.824125,-4.342625,-4.838925,-4.963,-5.9556,-4.342625,-7.9408
360,-0.4400000000000013,-6.141713,-5.831525,-2.72965,-2.791688,-2.543538,-2.72965,-2.605575,-2.791688,-4.342625,-4.032438,-3.9704,-3.598175,-4.404663,-4.590775,-4.900963,-6.327825,-6.9482,-4.528738,-5.025038,-5.087075,-6.079675,-4.404663,-8.126913
361,-0.4440000000000013,-6.141713,-5.9556,-2.791688,-2.791688,-2.543538,-2.72965,-2.667613,-2.853725,-4.404663,-4.094475,-3.9704,-3.660213,-4.4667,-4.71485,-4.963,-6.513938,-6.9482,-4.528738,-5.087075,-5.21115,-6.20375,-4.4667,-8.18895
362,-0.4480000000000013,-6.20375,-6.079675,-2.853725,-2.915763,-2.605575,-2.72965,-2.667613,-2.915763,-4.4667,-4.094475,-4.156513,-3.72225,-4.528738,-4.776888,-5.087075,-6.575975,-7.072275,-4.652813,-5.149113,-5.273188,-6.265788,-4.528738,-8.375063
363,-0.4520000000000013,-6.265788,-6.079675,-2.853725,-2.915763,-2.72965,-2.853725,-2.791688,-3.039838,-4.528738,-4.156513,-4.21855,-3.846325,-4.652813,-4.776888,-5.149113,-6.70005,-7.134313,-4.71485,-5.21115,-5.397263,-6.4519,-4.652813,-8.4371
364,-0.4560000000000013,-6.265788,-6.20375,-2.9778,-2.9778,-2.72965,-2.915763,-2.791688,-3.039838,-4.528738,-4.280588,-4.280588,-3.908363,-4.71485,-4.900963,-5.21115,-6.824125,-7.19635,-4.776888,-5.335225,-5.521338,-6.513938,-4.71485,-8.623213
365,-0.4600000000000013,-6.327825,-6.265788,-2.9778,-3.039838,-2.791688,-2.915763,-2.853725,-3.039838,-4.590775,-4.280588,-4.342625,-3.9704,-4.776888,-5.025038,-5.21115,-6.9482,-7.320425,-4.900963,-5.335225,-5.645413,-6.638013,-4.776888,-8.747288
366,-0.4640000000000013,-6.4519,-6.389863,-3.101875,-3.101875,-2.791688,-2.915763,-2.915763,-3.101875,-4.71485,-4.404663,-4.4667,-4.032438,-4.838925,-5.087075,-5.335225,-7.010238,-7.4445,-4.900963,-5.4593,-5.769488,-6.762088,-4.838925,-8.871363
367,-0.4680000000000013,-6.4519,-6.4519,-3.101875,-3.163913,-2.915763,-3.101875,-2.915763,-3.163913,-4.776888,-4.404663,-4.4667,-4.156513,-4.963,-5.21115,-5.397263,-7.19635,-7.506538,-5.025038,-5.521338,-5.893563,-6.886163,-4.963,-8.9334
368,-0.4720000000000013,-6.513938,-6.575975,-3.163913,-3.163913,-2.915763,-3.039838,-2.9778,-3.22595,-4.838925,-4.4667,-4.590775,-4.156513,-5.087075,-5.273188,-5.521338,-7.320425,-7.630613,-5.025038,-5.645413,-5.9556,-7.010238,-5.087075,-9.18155
369,-0.4760000000000013,-6.575975,-6.638013,-3.22595,-3.287988,-3.039838,-3.101875,-3.101875,-3.287988,-4.900963,-4.4667,-4.71485,-4.21855,-5.149113,-5.397263,-5.645413,-7.4445,-7.69265,-5.149113,-5.769488,-6.079675,-7.072275,-5.149113,-9.305625
370,-0.4800000000000013,-6.638013,-6.762088,-3.350025,-3.22595,-3.039838,-3.163913,-3.163913,-3.412063,-4.963,-4.590775,-4.776888,-4.404663,-5.273188,-5.4593,-5.70745,-7.506538,-7.816725,-5.149113,-5.769488,-6.20375,-7.258388,-5.273188,-9.4297
371,-0.4840000000000013,-6.70005,-6.886163,-3.350025,-3.287988,-3.101875,-3.287988,-3.22595,-3.4741,-5.087075,-4.590775,-4.900963,-4.4667,-5.335225,-5.583375,-5.769488,-7.69265,-7.878763,-5.397263,-5.831525,-6.327825,-7.382463,-5.335225,-9.615813
372,-0.4880000000000013,-6.762088,-7.010238,-3.412063,-3.350025,-3.163913,-3.350025,-3.287988,-3.4741,-5.149113,-4.71485,-5.025038,-4.590775,-5.397263,-5.645413,-5.893563,-7.816725,-8.002838,-5.521338,-6.017638,-6.4519,-7.506538,-5.397263,-9.739888
373,-0.4920000000000013,-6.824125,-7.010238,-3.4741,-3.412063,-3.287988,-3.412063,-3.287988,-3.598175,-5.21115,-4.776888,-5.087075,-4.71485,-5.583375,-5.769488,-5.9556,-8.002838,-8.064875,-5.70745,-6.017638,-6.575975,-7.69265,-5.583375,-9.863963
374,-0.49600000000000133,-6.824125,-7.258388,-3.536138,-3.536138,-3.287988,-3.4741,-3.412063,-3.660213,-5.335225,-4.838925,-5.21115,-4.776888,-5.70745,-5.831525,-6.079675,-8.126913,-8.18895,-5.893563,-6.20375,-6.762088,-7.816725,-5.70745,-10.050075
375,-0.5000000000000013,-6.886163,-7.382463,-3.660213,-3.536138,-3.350025,-3.536138,-3.536138,-3.72225,-5.397263,-4.838925,-5.335225,-4.900963,-5.769488,-6.017638,-6.20375,-8.250988,-8.313025,-5.9556,-6.265788,-6.886163,-7.9408,-5.769488,-10.17415
376,-0.5040000000000013,-7.010238,-7.506538,-3.72225,-3.598175,-3.4741,-3.598175,-3.598175,-3.784288,-5.4593,-5.025038,-5.397263,-4.963,-5.893563,-6.079675,-6.327825,-8.4371,-8.4371,-6.017638,-6.327825,-7.010238,-8.126913,-5.893563,-10.4223
377,-0.5080000000000013,-7.072275,-7.568575,-3.784288,-3.72225,-3.4741,-3.660213,-3.598175,-3.908363,-5.583375,-5.025038,-5.583375,-5.087075,-6.079675,-6.20375,-6.4519,-8.561175,-8.561175,-6.20375,-6.4519,-7.19635,-8.250988,-6.079675,-10.608413
378,-0.5120000000000013,-7.134313,-7.816725,-3.846325,-3.72225,-3.598175,-3.784288,-3.72225,-3.9704,-5.583375,-5.149113,-5.645413,-5.149113,-6.20375,-6.389863,-6.513938,-8.747288,-8.68525,-6.141713,-6.575975,-7.320425,-8.499138,-6.20375,-10.732488
379,-0.5160000000000013,-7.258388,-7.816725,-3.9704,-3.784288,-3.72225,-3.846325,-3.784288,-4.032438,-5.70745,-5.149113,-5.70745,-5.273188,-6.327825,-6.4519,-6.638013,-8.9334,-8.809325,-6.327825,-6.70005,-7.4445,-8.623213,-6.327825,-10.9186
380,-0.5200000000000014,-7.320425,-7.9408,-4.032438,-3.846325,-3.72225,-3.908363,-3.908363,-4.156513,-5.769488,-5.273188,-5.9556,-5.397263,-6.513938,-6.575975,-6.762088,-9.18155,-8.9334,-6.389863,-6.762088,-7.630613,-8.809325,-6.513938,-11.16675
381,-0.5240000000000014,-7.4445,-8.126913,-4.094475,-3.908363,-3.784288,-4.032438,-3.9704,-4.280588,-5.9556,-5.335225,-6.079675,-5.583375,-6.575975,-6.70005,-6.824125,-9.305625,-9.057475,-6.638013,-6.9482,-7.878763,-8.995438,-6.575975,-11.352863
382,-0.5280000000000014,-7.506538,-8.313025,-4.21855,-3.9704,-3.908363,-4.094475,-4.094475,-4.342625,-6.017638,-5.521338,-6.20375,-5.645413,-6.824125,-6.886163,-6.9482,-9.491738,-9.243588,-6.762088,-7.072275,-8.002838,-9.18155,-6.824125,-11.601013
383,-0.5320000000000014,-7.630613,-8.4371,-4.342625,-4.094475,-3.9704,-4.156513,-4.156513,-4.4667,-6.141713,-5.583375,-6.327825,-5.769488,-6.9482,-7.010238,-7.134313,-9.739888,-9.367663,-6.886163,-7.19635,-8.18895,-9.4297,-6.9482,-11.787125
384,-0.5360000000000014,-7.69265,-8.561175,-4.404663,-4.21855,-4.094475,-4.21855,-4.280588,-4.590775,-6.265788,-5.70745,-6.4519,-5.9556,-7.072275,-7.19635,-7.258388,-9.926,-9.491738,-7.010238,-7.19635,-8.375063,-9.553775,-7.072275,-12.035275
385,-0.5400000000000014,-7.816725,-8.68525,-4.528738,-4.280588,-4.156513,-4.404663,-4.404663,-4.652813,-6.327825,-5.769488,-6.638013,-6.079675,-7.320425,-7.320425,-7.4445,-10.17415,-9.615813,-7.134313,-7.4445,-8.623213,-9.801925,-7.320425,-12.221388
386,-0.5440000000000014,-7.9408,-8.809325,-4.590775,-4.342625,-4.280588,-4.4667,-4.4667,-4.776888,-6.4519,-5.831525,-6.762088,-6.20375,-7.4445,-7.506538,-7.568575,-10.360263,-9.863963,-7.320425,-7.630613,-8.809325,-9.988038,-7.4445,-12.4075
387,-0.5480000000000014,-8.064875,-8.995438,-4.71485,-4.404663,-4.342625,-4.590775,-4.590775,-4.900963,-6.575975,-5.9556,-6.9482,-6.389863,-7.630613,-7.630613,-7.69265,-10.546375,-10.050075,-7.4445,-7.816725,-8.995438,-10.17415,-7.630613,-12.65565
388,-0.5520000000000014,-8.126913,-9.057475,-4.776888,-4.528738,-4.4667,-4.652813,-4.776888,-5.025038,-6.70005,-6.017638,-7.072275,-6.513938,-7.754688,-7.878763,-7.878763,-10.794525,-10.112113,-7.568575,-7.9408,-9.243588,-10.484338,-7.754688,-12.9038
389,-0.5560000000000014,-8.250988,-9.305625,-4.963,-4.652813,-4.528738,-4.776888,-4.900963,-5.21115,-6.886163,-6.20375,-7.258388,-6.70005,-8.002838,-8.002838,-8.002838,-10.980638,-10.298225,-7.754688,-8.064875,-9.4297,-10.67045,-8.002838,-13.213988
390,-0.5600000000000014,-8.375063,-9.367663,-5.087075,-4.71485,-4.652813,-4.900963,-5.025038,-5.335225,-7.010238,-6.265788,-7.4445,-6.824125,-8.126913,-8.18895,-8.250988,-11.228788,-10.484338,-7.9408,-8.18895,-9.67785,-10.9186,-8.126913,-13.462138
391,-0.5640000000000014,-8.499138,-9.553775,-5.21115,-4.900963,-4.71485,-5.025038,-5.149113,-5.397263,-7.072275,-6.389863,-7.630613,-7.010238,-8.375063,-8.313025,-8.4371,-11.476938,-10.67045,-7.878763,-8.4371,-9.926,-11.16675,-8.375063,-13.772325
392,-0.5680000000000014,-8.561175,-9.67785,-5.273188,-4.963,-4.838925,-5.149113,-5.21115,-5.583375,-7.134313,-6.513938,-7.754688,-7.19635,-8.623213,-8.561175,-8.561175,-11.787125,-10.856563,-8.250988,-8.561175,-10.112113,-11.4149,-8.623213,-13.958438
393,-0.5720000000000014,-8.68525,-9.926,-5.4593,-5.087075,-4.963,-5.149113,-5.397263,-5.70745,-7.320425,-6.638013,-7.9408,-7.382463,-8.871363,-8.747288,-8.747288,-11.973238,-11.16675,-8.313025,-8.747288,-10.360263,-11.66305,-8.871363,-14.268625
394,-0.5760000000000014,-8.809325,-9.988038,-5.583375,-5.149113,-5.087075,-5.397263,-5.521338,-5.893563,-7.4445,-6.70005,-8.126913,-7.630613,-8.995438,-8.9334,-8.9334,-12.283425,-11.290825,-8.499138,-8.9334,-10.67045,-11.973238,-8.995438,-14.578813
395,-0.5800000000000014,-9.057475,-10.236188,-5.70745,-5.335225,-5.21115,-5.4593,-5.645413,-6.017638,-7.630613,-6.824125,-8.313025,-7.754688,-9.243588,-9.18155,-9.119513,-12.531575,-11.538975,-8.68525,-9.119513,-10.856563,-12.221388,-9.243588,-14.826963
396,-0.5840000000000014,-9.18155,-10.298225,-5.831525,-5.4593,-5.335225,-5.645413,-5.831525,-6.20375,-7.754688,-6.9482,-8.499138,-8.002838,-9.491738,-9.4297,-9.367663,-12.841763,-11.725088,-8.9334,-9.243588,-11.16675,-12.469538,-9.491738,-15.13715
397,-0.5880000000000014,-9.305625,-10.484338,-6.017638,-5.521338,-5.397263,-5.769488,-5.893563,-6.327825,-7.754688,-7.072275,-8.747288,-8.126913,-9.739888,-9.553775,-9.615813,-13.089913,-11.973238,-9.057475,-9.4297,-11.352863,-12.779725,-9.739888,-15.3853
398,-0.5920000000000014,-9.491738,-10.608413,-6.141713,-5.645413,-5.583375,-5.9556,-6.141713,-6.513938,-8.002838,-7.19635,-8.9334,-8.375063,-9.988038,-9.863963,-9.739888,-13.462138,-12.15935,-9.305625,-9.739888,-11.725088,-13.027875,-9.988038,-15.757525
399,-0.5960000000000014,-9.615813,-10.856563,-6.327825,-5.769488,-5.70745,-6.017638,-6.265788,-6.638013,-8.126913,-7.382463,-9.18155,-8.623213,-10.236188,-10.050075,-9.988038,-13.710288,-12.4075,-9.4297,-9.863963,-12.035275,-13.338063,-10.236188,-16.005675
400,-0.6000000000000014,-9.739888,-10.980638,-6.513938,-5.9556,-5.831525,-6.141713,-6.4519,-6.824125,-8.250988,-7.506538,-9.367663,-8.809325,-10.484338,-10.298225,-10.17415,-14.020475,-12.593613,-9.67785,-10.112113,-12.221388,-13.64825,-10.484338,-16.315863
401,-0.6040000000000014,-9.926,-11.104713,-6.638013,-6.079675,-6.017638,-6.327825,-6.575975,-7.072275,-8.375063,-7.69265,-9.615813,-9.057475,-10.732488,-10.546375,-10.360263,-14.330663,-12.9038,-9.863963,-10.298225,-12.531575,-13.8964,-10.732488,-16.688088
402,-0.6080000000000014,-10.112113,-11.290825,-6.762088,-6.20375,-6.141713,-6.513938,-6.824125,-7.19635,-8.623213,-7.816725,-9.801925,-9.243588,-10.980638,-10.794525,-10.608413,-14.64085,-13.089913,-10.112113,-10.546375,-12.841763,-14.206588,-10.980638,-16.998275
403,-0.6120000000000014,-10.298225,-11.538975,-6.9482,-6.389863,-6.265788,-6.70005,-6.9482,-7.4445,-8.809325,-8.002838,-9.988038,-9.491738,-11.228788,-10.980638,-10.856563,-14.951038,-13.338063,-10.298225,-10.67045,-13.089913,-14.516775,-11.228788,-17.246425
404,-0.6160000000000014,-10.4223,-11.601013,-7.134313,-6.513938,-6.389863,-6.762088,-7.134313,-7.568575,-8.9334,-8.126913,-10.236188,-9.739888,-11.538975,-11.290825,-11.104713,-15.261225,-13.64825,-10.546375,-10.9186,-13.4001,-14.826963,-11.538975,-17.61865
405,-0.6200000000000014,-10.67045,-11.787125,-7.320425,-6.638013,-6.575975,-6.9482,-7.382463,-7.816725,-9.057475,-8.250988,-10.484338,-9.988038,-11.849163,-11.538975,-11.290825,-15.571413,-13.8964,-10.732488,-11.16675,-13.710288,-15.13715,-11.849163,-17.928838
406,-0.6240000000000014,-10.856563,-12.035275,-7.506538,-6.824125,-6.70005,-7.19635,-7.506538,-8.002838,-9.18155,-8.313025,-10.794525,-10.236188,-12.097313,-11.787125,-11.538975,-15.943638,-14.082513,-10.9186,-11.352863,-14.020475,-15.447338,-12.097313,-18.239025
407,-0.6280000000000014,-11.042675,-12.15935,-7.630613,-6.886163,-6.824125,-7.320425,-7.754688,-8.18895,-9.367663,-8.561175,-11.042675,-10.546375,-12.4075,-12.097313,-11.787125,-16.253825,-14.330663,-11.104713,-11.538975,-14.330663,-15.695488,-12.4075,-18.549213
408,-0.6320000000000014,-11.228788,-12.4075,-7.878763,-7.134313,-7.072275,-7.506538,-7.9408,-8.4371,-9.615813,-8.68525,-11.228788,-10.794525,-12.717688,-12.283425,-12.035275,-16.564013,-14.578813,-11.4149,-11.725088,-14.702888,-16.005675,-12.717688,-18.8594
409,-0.6360000000000015,-11.476938,-12.4075,-8.002838,-7.258388,-7.19635,-7.69265,-8.126913,-8.623213,-9.67785,-8.809325,-11.538975,-11.042675,-12.9038,-12.593613,-12.221388,-16.8742,-14.826963,-11.601013,-12.035275,-14.951038,-16.315863,-12.9038,-19.10755
410,-0.6400000000000015,-11.66305,-12.717688,-8.18895,-7.4445,-7.382463,-7.878763,-8.313025,-8.871363,-9.988038,-8.9334,-11.787125,-11.352863,-13.276025,-12.779725,-12.469538,-17.246425,-15.075113,-11.849163,-12.221388,-15.261225,-16.688088,-13.276025,-19.417738
411,-0.6440000000000015,-11.849163,-12.965838,-8.4371,-7.630613,-7.568575,-8.064875,-8.623213,-9.119513,-10.17415,-9.119513,-12.035275,-11.66305,-13.586213,-13.089913,-12.779725,-17.556613,-15.261225,-12.035275,-12.469538,-15.63345,-16.998275,-13.586213,-19.727925
412,-0.6480000000000015,-12.097313,-13.15195,-8.68525,-7.878763,-7.754688,-8.313025,-8.809325,-9.367663,-10.298225,-9.243588,-12.345463,-11.9112,-13.8964,-13.462138,-13.027875,-17.8668,-15.571413,-12.283425,-12.65565,-16.005675,-17.308463,-13.8964,-20.10015
413,-0.6520000000000015,-12.283425,-13.338063,-8.871363,-7.9408,-7.878763,-8.499138,-9.057475,-9.615813,-10.484338,-9.367663,-12.593613,-12.15935,-14.268625,-13.710288,-13.213988,-18.176988,-15.757525,-12.469538,-12.841763,-16.315863,-17.61865,-14.268625,-20.3483
414,-0.6560000000000015,-12.531575,-13.524175,-9.057475,-8.18895,-8.126913,-8.623213,-9.243588,-9.801925,-10.67045,-9.553775,-12.9038,-12.469538,-14.454738,-14.020475,-13.524175,-18.487175,-16.067713,-12.717688,-13.089913,-16.688088,-17.928838,-14.454738,-20.658488
